dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M13_PE_Fz_0_150,sub-033,0.1590436578677212,0.04299105894144361,0.11605259892627759,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-034,0.1410620713295045,-0.002056052480100942,0.14311812380960542,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-035,-0.2994805965531384,-0.04793628277410834,-0.2515443137790301,934,True
erp_core,config4,M13_PE_Fz_0_150,sub-037,0.44416081713956607,-0.14401097108631192,0.588171788225878,8,False
erp_core,config4,M13_PE_Fz_0_150,sub-038,-0.01262907049213912,-0.011997620055154304,-0.0006314504369848168,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-039,0.5637213954350682,,,0,False
erp_core,config4,M13_PE_Fz_0_150,sub-040,0.22589340695133958,0.030447688600405854,0.19544571835093372,871,True
erp_core,config4,M14_SE_Fz_0_150,sub-001,-0.346100094811224,0.015647880541004213,-0.3617479753522282,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-002,0.09590202657751135,-0.07293899710782194,0.16884102368533327,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-003,-0.1672799384051394,0.006024613999784323,-0.17330455240492373,4,False
erp_core,config4,M14_SE_Fz_0_150,sub-005,0.349124421069956,,,0,False
erp_core,config4,M14_SE_Fz_0_150,sub-006,0.03771568107190077,0.046352106824595785,-0.008636425752695014,958,True
erp_core,config4,M14_SE_Fz_0_150,sub-007,0.06256130478981192,-0.032952301027375216,0.09551360581718714,594,True
erp_core,config4,M14_SE_Fz_0_150,sub-010,0.13553720798416033,0.03379365595319701,0.10174355203096332,717,True
erp_core,config4,M14_SE_Fz_0_150,sub-011,0.07796146360332562,-0.0014152398033082032,0.07937670340663382,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-012,0.09563538168801287,-0.0049368102661428844,0.10057219195415576,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-013,-0.07241882990528771,0.07341932150637567,-0.1458381514116634,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-014,-0.33706199325889025,0.00180850347510359,-0.33887049673399383,999,True
erp_core,config4,M14_SE_Fz_0_150,sub-015,0.01293641740134477,-0.0026326293991861213,0.015569046800530891,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-016,0.15801520181099324,0.0380183136423872,0.11999688816860604,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-017,0.06084452444178666,-0.053290294062307356,0.11413481850409402,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-019,0.07641672756007722,-0.002309272285591825,0.07872599984566905,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-020,0.2143060378680377,-0.07474180899819365,0.28904784686623136,1000,True
