dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M15_LZ_Fz_0_150,sub-016,-0.004910278742969842,0.07472255311539976,-0.0796328318583696,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-017,-0.07016713678771362,0.05693985810629442,-0.12710699489400804,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-019,0.21951899642662343,0.030772983199741488,0.18874601322688195,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-020,0.2901140230500206,0.09217244545516842,0.19794157759485217,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-021,-0.028676570715059822,-0.05041053566248331,0.02173396494742349,990,True
erp_core,config4,M15_LZ_Fz_0_150,sub-022,0.20658057375649957,0.15049306647419286,0.056087507282306714,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-024,0.058885134165069346,0.02209361629964347,0.03679151786542588,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-025,-0.0032973036609166358,0.4148384475315928,-0.41813575119250945,960,True
erp_core,config4,M15_LZ_Fz_0_150,sub-026,8.339092049050615,0.0634342896802236,8.275657759370391,999,True
erp_core,config4,M15_LZ_Fz_0_150,sub-027,0.22925150074372416,0.08326761705314882,0.14598388369057536,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-028,0.32660127709062187,0.0211016920026368,0.3054995850879851,999,True
erp_core,config4,M15_LZ_Fz_0_150,sub-029,0.07390413321218738,0.12079795686734592,-0.04689382365515854,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-030,0.11570511983236483,,,0,False
erp_core,config4,M15_LZ_Fz_0_150,sub-031,-0.020914897012697494,-0.19977445249856665,0.17885955548586915,859,True
erp_core,config4,M15_LZ_Fz_0_150,sub-033,-0.3915443301321577,0.11842913784421075,-0.5099734679763684,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-034,0.25150913162609223,-0.03586393450885872,0.28737306613495095,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-035,-0.26113191157237686,-0.15083811398780517,-0.1102937975845717,848,True
erp_core,config4,M15_LZ_Fz_0_150,sub-037,-3.8778621385048813,0.4035962503409694,-4.28145838884585,7,False
erp_core,config4,M15_LZ_Fz_0_150,sub-038,-0.09788981327001144,-0.007489648390299225,-0.09040016487971221,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-039,-0.32399857292218565,,,0,False
erp_core,config4,M15_LZ_Fz_0_150,sub-040,-0.20779670342434686,-0.16230366792577985,-0.04549303549856701,749,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-001,-0.19281289563133625,0.04207599581811709,-0.23488889144945335,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-002,0.13430228118885854,-0.05145766346970182,0.18575994465856036,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-003,0.08688445644090352,-0.04497844411264676,0.13186290055355027,3,False
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-005,-0.018929168922843236,,,0,False
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-006,0.18185898702642883,0.04479991737625405,0.13705906965017478,890,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-007,0.10031919950855044,-0.03509650927417614,0.13541570878272657,531,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-010,0.11041981048064742,-0.004733253634192405,0.11515306411483982,622,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-011,0.19290285428104328,-0.06253548790921785,0.2554383421902611,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-012,0.11099220507302149,-0.00154485384630916,0.11253705891933065,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-013,0.015456550302870199,0.0912795850058752,-0.075823034703005,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-014,-0.19038466595781076,0.07264803857373273,-0.2630327045315435,998,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-015,0.08300940146597972,0.03845363075084796,0.04455577071513176,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-016,0.336950651123017,0.035587967138912976,0.301362683984104,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-017,0.12524478021440477,-0.03365593430391825,0.15890071451832302,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-019,0.13417165894971592,0.000991932501543027,0.13317972644817289,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-020,0.18959371024977673,-0.04270713835263814,0.23230084860241487,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-021,-0.2401778594042164,0.003255684503536496,-0.2434335439077529,990,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-022,0.20358475236837612,0.12639696323282018,0.07718778913555593,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-024,0.21580502011368158,0.019153192662917852,0.19665182745076373,1000,True
erp_core,config4,M22_HJORTHMOB_Fz_0_150,sub-025,0.0755810063592999,0.0223385867600524,0.0532424195992475,960,True
